date,country,disaster_type,severity_index,casualties,economic_loss_usd,response_time_hours,aid_amount_usd,response_efficiency_score,recovery_days,latitude,longitude
2019-09-24,Indonesia,Volcanic Eruption,4.89,62,4161188.99,9.37,352825.58,86.73,44,33.049,13.811
2018-07-06,Germany,Hurricane,7.41,145,5699992.93,13.28,455179.9,97.87,83,-37.247,-30.157
2018-07-31,Mexico,Drought,7.67,102,9028901.85,9.31,469641.95,92.74,77,42.032,-156.462
2018-09-15,Spain,Volcanic Eruption,6.59,62,344275.0,1.91,630904.25,100.0,71,-22.247,-165.9
2018-01-31,Canada,Wildfire,6.96,42,7833502.97,12.73,475210.56,86.89,75,-33.123,-106.964
2022-09-21,South Africa,Extreme Heat,6.66,144,8064663.44,1.0,392872.53,98.45,73,49.894,-169.211
2023-12-28,Canada,Storm Surge,5.11,32,3031579.07,12.63,317269.23,80.39,50,34.057,151.585
2024-10-30,Philippines,Extreme Heat,2.36,45,4008855.9,7.41,174804.54,100.0,17,-40.872,10.461
2020-08-17,Nigeria,Landslide,6.81,78,8207369.99,12.71,401552.02,95.57,67,-0.476,-5.091
2024-02-07,Chile,Volcanic Eruption,6.7,106,4771526.93,7.39,348783.95,91.32,66,31.006,68.294
2023-08-17,United States,Volcanic Eruption,7.7,206,4665992.58,3.04,383738.45,100.0,69,29.601,161.299
2020-07-06,Spain,Drought,1.0,23,181360.27,48.53,83010.48,46.05,8,-25.261,154.161
2021-03-27,Germany,Wildfire,5.06,101,2913927.95,12.2,131788.64,88.9,46,27.924,-160.178
2019-01-23,Chile,Volcanic Eruption,5.27,131,8270300.52,1.0,326986.77,92.69,48,23.466,101.774
2024-10-11,Australia,Storm Surge,4.48,87,2922105.71,17.01,160383.82,81.55,42,-1.922,28.517
2018-03-14,Greece,Drought,3.36,49,1117888.28,15.96,194051.88,80.67,39,-56.272,2.287
2019-12-10,Greece,Storm Surge,7.17,53,12291402.95,6.83,336506.07,96.62,72,33.228,-69.639
2019-08-28,Japan,Extreme Heat,3.9,182,4739027.5,12.71,131485.37,87.25,35,52.029,138.64
2018-05-15,Greece,Flood,5.49,76,959152.96,2.41,289346.63,89.5,56,50.818,-130.5
2019-04-19,Australia,Earthquake,1.72,44,1496662.28,33.74,101160.96,72.18,18,29.663,-31.37
2023-10-04,Indonesia,Extreme Heat,6.35,103,12014988.29,6.6,61046.38,99.01,62,41.8,19.743
2019-05-27,Bangladesh,Extreme Heat,4.1,13,3886888.44,6.5,247453.15,93.92,38,26.37,-134.603
2018-07-11,Greece,Hurricane,5.37,73,4862946.5,12.39,229929.13,77.58,55,30.827,134.845
2022-12-26,Japan,Storm Surge,3.88,98,1118600.27,15.74,166382.55,80.43,39,14.185,-164.071
2021-02-24,Indonesia,Tornado,5.84,142,3552550.5,11.25,146113.88,87.07,54,3.586,126.02
2022-09-20,Spain,Drought,2.87,75,4050331.83,25.22,284154.17,88.3,30,10.25,17.513
2020-06-12,Greece,Storm Surge,3.36,130,2148182.23,14.31,115981.59,82.69,31,54.743,-24.489
2024-10-28,Philippines,Landslide,8.12,184,8818660.34,7.5,320122.3,86.46,79,20.145,-135.988
2021-05-12,Chile,Drought,6.33,88,10546649.59,7.68,400016.32,93.3,59,-58.654,-88.545
2022-02-15,Greece,Storm Surge,8.17,155,10064880.64,9.72,282628.08,92.51,79,-26.556,-84.773
2024-10-28,India,Wildfire,5.78,127,11057324.43,3.23,205094.28,90.17,54,24.572,-17.183
2022-03-23,Canada,Flood,7.24,44,6590392.89,3.18,444405.78,100.0,66,2.154,72.083
2024-08-24,Turkey,Drought,3.57,4,3424408.22,13.28,220065.88,84.92,40,-0.251,123.812
2020-06-23,France,Earthquake,2.34,67,3739560.32,12.44,131507.89,86.26,15,53.12,33.815
2018-04-19,South Africa,Landslide,7.02,214,14164780.82,6.6,564303.31,95.25,73,36.628,-107.602
2019-10-15,Nigeria,Storm Surge,5.67,105,7799855.47,5.98,276777.22,96.7,53,-3.021,-114.75
2020-11-12,Japan,Storm Surge,5.66,127,7943804.9,7.72,431314.4,91.6,53,25.547,-12.464
2020-08-23,Japan,Extreme Heat,6.49,168,4356269.45,4.63,354192.07,100.0,60,-57.182,166.743
2018-03-16,Chile,Extreme Heat,2.55,49,602180.91,18.07,122936.95,74.74,25,-8.249,-64.285
2023-01-23,Brazil,Landslide,2.33,31,1803639.34,31.35,200955.43,68.95,24,-20.549,-47.067
2019-09-12,Brazil,Hurricane,2.28,41,1593947.5,19.68,117231.57,87.82,23,31.659,-100.211
2020-10-06,Greece,Volcanic Eruption,1.16,7,1529507.73,39.96,83483.13,53.81,2,-40.77,150.44
2022-09-26,Chile,Landslide,1.9,72,2661035.57,32.36,97823.37,77.82,17,31.051,140.282
2022-11-30,Greece,Tornado,8.73,252,2555799.96,2.27,173236.59,100.0,80,-5.114,62.312
2022-06-02,Bangladesh,Extreme Heat,5.39,87,1269139.69,2.31,170629.7,88.17,53,10.268,153.283
2023-10-16,Canada,Earthquake,3.05,27,2931304.5,22.62,162835.7,73.86,27,9.366,18.086
2020-07-19,Indonesia,Hurricane,2.48,90,3515213.89,13.55,140820.65,87.36,33,45.006,40.646
2022-03-20,Brazil,Drought,6.7,129,6944788.16,1.45,205879.35,100.0,65,-12.927,89.146
2019-12-31,Indonesia,Volcanic Eruption,1.0,21,1197316.25,47.33,59104.98,52.58,9,32.862,77.788
2023-03-10,South Africa,Flood,8.43,167,5164198.82,13.98,331140.3,85.07,84,-28.271,-119.229
2023-09-12,France,Storm Surge,4.9,124,5775052.22,13.85,192392.12,83.51,48,-49.043,-20.673
2023-03-08,United States,Volcanic Eruption,4.16,108,2287414.91,18.37,122774.29,90.51,43,-1.306,152.238
2020-07-20,Brazil,Landslide,7.63,277,5224266.54,4.78,242055.61,98.28,78,59.823,34.358
2023-01-21,United States,Flood,4.65,128,1802598.91,10.32,51142.39,97.94,44,-32.793,-127.467
2022-10-31,Canada,Volcanic Eruption,2.78,18,4859743.6,17.81,141620.19,88.52,27,-34.409,85.192
2022-01-03,Canada,Landslide,6.02,108,3407737.98,4.82,197623.63,96.1,51,-23.29,44.795
2019-07-09,Philippines,Earthquake,5.67,50,9808563.48,6.2,406934.69,97.13,64,-26.328,82.403
2020-04-27,Turkey,Earthquake,5.18,101,4396985.96,14.98,326108.39,92.74,58,52.982,-28.553
2018-04-26,Australia,Drought,7.37,229,9060942.77,4.76,421522.3,100.0,71,21.858,140.434
2022-07-02,Bangladesh,Hurricane,2.68,35,2836820.82,15.31,207925.23,85.36,32,-40.766,151.255
2019-04-24,Spain,Landslide,4.52,68,5579437.17,8.45,243893.45,88.58,45,-8.318,-58.86
2021-03-22,South Africa,Landslide,7.62,204,9867463.68,4.6,287423.39,95.16,73,27.706,-123.842
2021-06-16,Bangladesh,Volcanic Eruption,3.46,68,1184539.63,16.26,93924.8,80.67,34,-54.182,160.511
2024-02-21,South Africa,Extreme Heat,3.88,114,3378223.8,1.0,307271.34,100.0,32,-13.877,-89.248
2024-04-13,Brazil,Wildfire,4.99,118,6067163.81,11.85,76651.99,90.56,50,-25.057,-139.467
2020-11-25,Japan,Extreme Heat,6.81,227,13966262.37,10.13,318514.08,87.32,69,18.665,-83.599
2024-07-26,Australia,Flood,6.97,120,10924915.11,10.53,254323.78,97.56,70,-48.104,-50.572
2018-02-07,Australia,Volcanic Eruption,5.31,96,7459504.45,8.23,256437.85,88.24,48,5.257,53.337
2021-02-27,Australia,Wildfire,7.11,101,3886831.69,8.78,317678.52,94.09,65,35.264,62.369
2024-04-11,China,Hurricane,3.4,64,3043248.86,11.99,212687.78,83.85,23,7.827,-120.26
2018-07-09,Australia,Earthquake,3.36,138,4454017.17,16.94,265730.72,84.53,35,23.145,36.167
2022-08-12,Italy,Landslide,7.95,64,4054092.99,7.2,539920.18,92.41,80,-39.05,156.58
2022-04-24,Australia,Earthquake,6.16,107,6604482.13,12.94,358094.97,89.94,62,37.992,160.542
2021-03-23,Turkey,Storm Surge,5.79,211,9028014.9,9.47,416991.58,92.02,61,-57.849,47.452
2023-02-05,Japan,Tornado,7.62,18,8226817.85,11.22,584300.14,94.42,80,4.112,-132.054
2021-02-27,China,Flood,6.05,154,6299163.54,7.62,582106.61,99.32,62,21.556,-132.514
2022-04-16,France,Flood,6.41,198,9048225.16,9.95,267333.7,85.45,61,26.095,-30.841
2019-05-28,Brazil,Drought,5.38,155,5215083.95,6.16,87193.52,97.6,50,-28.16,-115.431
2023-03-06,Chile,Landslide,1.57,36,1657132.98,29.6,92385.42,69.02,15,-23.966,-98.905
2021-07-27,Philippines,Drought,6.14,129,12630574.89,16.78,307918.03,80.45,61,-27.168,153.035
2021-01-06,Nigeria,Drought,3.05,45,2197291.06,20.64,161055.77,78.53,26,39.308,68.0
2018-04-18,France,Volcanic Eruption,3.36,3,2833050.66,14.91,294211.72,87.05,34,13.923,122.995
2021-09-20,Chile,Wildfire,7.75,141,7341401.74,4.35,520364.77,100.0,76,-29.765,132.411
2024-07-06,Mexico,Hurricane,8.01,196,7583748.48,2.78,342732.11,92.26,76,-3.839,94.579
2021-05-15,Japan,Tornado,4.95,106,5346735.73,8.88,190586.15,89.31,56,23.543,52.278
2023-12-31,Chile,Volcanic Eruption,5.51,121,4766911.06,4.88,305197.39,92.02,56,-32.064,-0.749
2023-10-06,Germany,Wildfire,7.41,15,5210605.13,11.17,240274.62,97.78,79,48.264,-56.023
2021-01-11,Australia,Hurricane,3.96,9,3688189.51,4.81,141926.18,99.5,35,53.886,-117.631
2021-09-30,France,Drought,3.59,78,4144178.64,15.01,173939.56,85.42,42,14.537,40.719
2018-12-27,Japan,Hurricane,5.0,106,4602004.57,1.0,435884.29,100.0,58,-52.425,-129.27
2019-10-14,Bangladesh,Drought,2.64,48,3981335.78,17.73,68438.06,85.86,31,25.358,-126.336
2021-09-29,Australia,Hurricane,2.22,45,3254067.95,18.1,66296.97,81.65,22,-20.607,-152.796
2024-08-15,Nigeria,Storm Surge,2.1,7,1918749.48,25.22,56265.28,71.62,17,-25.774,-64.131
2021-03-16,Nigeria,Tornado,3.49,30,5222817.67,19.66,101467.95,73.38,38,13.925,-74.927
2024-12-30,Germany,Earthquake,4.73,55,6756645.69,7.63,262706.4,97.99,53,-35.036,-90.891
2021-10-19,Turkey,Tornado,5.28,185,8649107.51,10.88,159842.96,83.86,57,-0.271,-61.806
2020-06-26,Nigeria,Earthquake,3.09,52,2026287.59,20.43,140568.8,77.97,31,25.894,7.719
2018-02-22,France,Extreme Heat,1.0,23,392151.01,43.5,66021.77,59.34,15,-50.419,5.001
2018-11-26,Philippines,Drought,6.37,218,1558525.24,3.98,285912.87,96.68,60,39.128,51.459
2019-11-19,Greece,Tornado,5.71,156,7288423.6,8.72,175793.61,96.5,64,-9.747,-70.76
2024-01-29,Nigeria,Wildfire,7.55,185,11896760.91,1.0,617909.27,100.0,75,15.2,-72.255
2023-12-28,Italy,Drought,4.41,105,2282993.11,8.29,305556.21,77.6,42,51.204,8.739
2020-11-01,Canada,Hurricane,7.15,185,10334551.95,10.12,443605.69,91.44,71,-17.366,159.801
2023-08-22,South Africa,Drought,4.89,80,6488169.39,13.12,315485.24,82.3,46,-50.991,68.394
2024-08-04,United States,Storm Surge,4.57,75,6245384.65,5.13,332768.29,95.32,45,21.499,-119.043
2022-03-11,Brazil,Volcanic Eruption,3.6,56,3642173.83,14.42,206587.65,83.29,32,-45.264,53.0
2018-09-17,Indonesia,Drought,5.75,240,3343608.91,7.97,298502.5,93.9,52,-16.31,150.569
2019-02-15,Mexico,Flood,7.01,331,6489255.47,7.14,156333.82,95.99,70,-19.358,-49.354
2018-10-29,Spain,Flood,1.0,16,1655886.12,58.04,50081.45,49.6,13,-28.459,-59.342
2022-11-19,Turkey,Extreme Heat,4.95,154,5305689.52,5.35,362891.27,94.26,48,6.096,84.841
2021-03-25,Greece,Earthquake,3.84,133,2235704.38,11.38,89363.07,78.63,31,-22.629,-94.764
2024-01-13,Philippines,Storm Surge,6.55,231,6473683.6,16.23,247890.81,85.75,68,46.913,-118.884
2020-01-08,Germany,Extreme Heat,8.93,225,16199089.7,9.6,549047.15,94.85,89,6.143,-106.94
2019-11-15,Italy,Storm Surge,6.52,84,11043940.07,11.72,593386.47,84.89,70,-51.147,-62.578
2023-12-13,Chile,Earthquake,7.15,102,9282428.02,18.28,183307.51,83.25,61,14.328,3.001
2022-06-30,Canada,Extreme Heat,4.51,86,6679843.44,12.46,97922.67,100.0,40,-50.973,-119.133
2024-12-28,Australia,Earthquake,5.32,43,6271777.37,6.17,209466.8,95.39,55,-34.034,169.891
2020-11-23,South Africa,Landslide,7.91,124,15586452.83,1.0,364107.95,98.35,81,52.563,-106.139
2024-05-04,Indonesia,Wildfire,5.3,114,5640257.58,4.05,201927.51,84.96,46,-17.538,93.068
2022-02-26,France,Drought,3.05,56,1542137.11,13.19,128640.41,89.61,34,34.317,-74.476
2021-10-30,Turkey,Hurricane,7.74,14,7530692.06,4.85,583108.69,97.1,80,-47.308,-131.309
2018-07-13,Japan,Earthquake,7.37,124,7908161.82,12.81,238677.41,94.17,74,-7.778,98.577
2019-12-21,Turkey,Wildfire,1.0,29,786296.71,43.58,56300.83,54.91,11,26.034,150.555
2022-07-17,India,Extreme Heat,2.97,102,2026319.37,20.28,214153.68,82.49,26,4.795,-101.952
2022-12-19,Australia,Landslide,2.7,42,2557567.55,16.06,153017.2,76.7,25,-9.541,-5.718
2019-03-04,Indonesia,Storm Surge,6.75,117,10922544.27,1.0,402352.23,100.0,71,-51.126,-41.752
2024-12-08,Bangladesh,Drought,7.36,188,185103.66,10.13,211036.66,88.4,74,-2.164,93.685
2024-03-09,France,Extreme Heat,7.33,177,7827198.94,1.0,409810.84,100.0,59,-22.993,135.979
2024-10-30,Canada,Landslide,5.02,53,1183907.01,12.06,242738.63,93.6,51,-41.494,-161.876
2024-06-06,Nigeria,Extreme Heat,2.64,71,2502595.35,13.06,119403.62,85.19,30,-56.572,142.587
2021-06-24,Italy,Hurricane,9.2,96,7563637.49,1.71,416404.8,100.0,92,52.857,-120.422
2020-01-08,Germany,Wildfire,4.1,115,7043424.67,16.44,58856.03,81.49,39,-39.599,79.795
2023-04-21,Brazil,Hurricane,1.24,19,1617976.71,47.67,43996.09,47.81,13,50.429,15.129
2020-09-25,United States,Storm Surge,1.67,19,388209.1,23.52,102387.47,75.78,12,-24.597,-150.353
2023-12-21,Italy,Extreme Heat,4.38,118,3549039.99,8.67,163466.61,90.32,49,21.979,126.517
2019-10-25,Chile,Volcanic Eruption,4.38,120,4421692.96,8.8,131270.49,85.77,43,-50.558,111.254
2018-11-24,Australia,Drought,7.8,210,12119101.26,3.26,488924.21,91.01,81,-58.296,-148.253
2023-11-27,Nigeria,Hurricane,8.03,281,6331699.15,1.55,242657.04,95.62,80,-55.302,-94.487
2019-01-20,Italy,Hurricane,5.83,129,6259469.18,7.49,276241.26,91.75,56,-1.937,154.518
2018-03-03,Australia,Hurricane,4.44,122,5915661.75,15.02,317411.52,85.32,36,-25.755,-75.184
2020-12-10,Chile,Extreme Heat,8.07,146,7817444.29,2.64,386565.85,95.91,82,-44.163,-98.133
2021-11-24,Philippines,Wildfire,2.35,47,4149361.94,16.17,82438.94,82.28,39,-40.92,12.838
2023-01-02,Canada,Drought,3.42,130,2569201.03,10.72,296280.09,76.75,27,-23.627,-103.178
2021-05-16,Japan,Tornado,4.5,132,1211195.09,9.66,190135.48,95.04,45,-44.978,16.899
2019-08-28,South Africa,Storm Surge,5.73,70,1717980.01,8.08,346094.08,98.08,50,-16.565,-9.139
2022-05-29,Canada,Storm Surge,6.28,37,6102062.62,1.0,215273.34,100.0,64,24.931,56.03
2020-09-09,Philippines,Volcanic Eruption,4.73,87,3094960.33,23.17,279817.43,66.18,45,-42.744,8.482
2022-03-31,China,Storm Surge,3.63,186,2552652.99,13.0,241035.43,85.91,26,28.702,45.985
2018-08-02,United States,Landslide,6.06,69,3626957.1,4.48,139960.54,93.98,63,44.769,156.102
2021-07-12,Japan,Wildfire,1.04,17,536447.72,45.0,48540.31,51.76,2,-23.637,-116.414
2018-04-07,Greece,Extreme Heat,6.72,161,9879901.63,12.04,445759.48,87.31,69,-39.619,-89.506
2023-05-20,Greece,Wildfire,2.32,39,1252050.36,20.03,92244.06,75.36,31,-36.036,47.142
2023-12-12,Spain,Hurricane,5.15,128,5543030.44,11.58,383813.11,85.47,60,-55.526,-123.34
2023-04-07,Italy,Wildfire,5.66,186,5580077.28,17.14,399266.87,80.41,54,-15.56,-144.772
2020-07-08,Indonesia,Tornado,1.96,41,2346176.35,20.3,89723.38,78.04,22,-57.615,50.766
2021-02-05,Chile,Flood,6.21,193,9995634.51,12.59,236995.97,97.03,66,15.026,57.653
2023-11-30,Australia,Extreme Heat,4.81,106,1274040.25,21.11,152581.84,69.2,50,33.725,106.604
2020-12-04,Bangladesh,Tornado,4.96,32,5780964.12,7.62,241500.05,92.81,52,54.359,84.861
2020-03-22,Germany,Hurricane,5.39,107,4611448.8,19.06,164857.4,84.34,52,23.346,-114.917
2021-08-12,Greece,Extreme Heat,3.42,46,778453.48,16.3,171711.88,88.5,31,-53.236,114.905
2020-04-07,Brazil,Flood,3.47,77,5131734.46,5.7,28852.54,99.33,30,-56.649,-16.271
2021-01-22,India,Wildfire,5.64,150,6787971.11,1.0,247776.57,96.98,62,16.153,25.113
2018-11-03,Greece,Tornado,1.0,21,852072.83,45.44,56576.18,49.76,10,-45.447,143.427
2020-12-29,France,Tornado,7.99,57,8159301.07,7.03,234864.39,94.25,76,-28.699,-134.666
2021-09-14,Japan,Tornado,3.57,141,3925285.5,8.73,215298.5,89.1,43,-29.014,-73.717
2022-05-05,Mexico,Drought,7.87,188,12239621.11,6.6,360635.47,92.8,78,41.769,-162.692
2019-08-20,Brazil,Tornado,6.73,198,7671930.93,4.09,298186.98,88.91,67,-57.136,141.346
2024-07-01,Spain,Flood,6.11,126,3309740.58,3.91,308698.87,100.0,61,48.073,-165.146
2022-06-28,Canada,Tornado,5.05,6,2699808.13,8.61,106298.02,93.36,54,-1.956,-86.345
2024-09-04,Chile,Earthquake,3.57,54,1961551.54,19.22,158692.0,85.04,31,-20.392,58.285
2023-06-25,Indonesia,Storm Surge,4.48,80,6410871.43,22.95,53458.46,70.06,43,4.454,73.291
2020-03-21,Mexico,Drought,4.0,116,253940.98,12.13,147721.96,84.93,47,-33.837,-35.072
2021-06-18,Brazil,Earthquake,2.3,56,3256649.74,17.74,195527.62,84.91,23,-24.609,-2.702
2018-02-05,Turkey,Drought,7.33,124,8561360.09,6.98,520679.72,95.93,65,-54.66,57.094
2021-02-05,China,Volcanic Eruption,3.63,19,3900198.8,12.55,129692.96,86.17,28,-5.346,-110.973
2023-12-13,China,Tornado,7.73,189,1659956.95,2.66,304874.4,97.34,76,48.255,-118.186
2021-04-08,Japan,Storm Surge,5.07,120,4577242.94,15.13,209251.51,86.73,49,1.369,-11.22
2020-07-26,Spain,Volcanic Eruption,4.66,100,2520089.34,10.51,129491.46,90.4,43,13.711,155.059
2021-11-22,Canada,Drought,3.63,53,4694602.16,16.35,128880.77,80.37,41,24.874,-74.362
2022-11-25,South Africa,Hurricane,4.07,134,4150855.94,9.16,156066.91,80.97,32,13.452,128.789
2019-10-02,Italy,Flood,5.83,156,8522321.92,21.36,346298.43,84.59,64,-0.503,97.588
2021-08-21,Italy,Extreme Heat,5.89,60,1227308.69,6.95,297856.18,82.43,62,-47.373,148.615
2020-10-29,Canada,Tornado,3.62,58,1471838.35,10.11,137216.65,94.83,34,57.61,8.362
2019-10-28,United States,Volcanic Eruption,3.06,25,1889190.37,15.33,150095.75,88.8,31,7.067,94.045
2021-07-19,Indonesia,Wildfire,6.33,108,5882486.75,8.28,376972.96,92.95,62,42.005,-67.369
2019-12-09,Japan,Flood,6.48,179,3422577.6,4.65,318726.73,93.96,67,52.65,-126.518
2019-07-25,Canada,Tornado,6.5,104,4359084.45,16.4,465391.09,72.94,62,-28.006,119.563
2023-06-30,France,Wildfire,8.85,177,10693975.54,9.01,531164.5,80.65,85,21.544,152.148
2022-12-29,Spain,Extreme Heat,5.38,93,8652123.52,14.36,310428.73,97.27,54,51.219,-8.179
2021-01-09,Canada,Volcanic Eruption,5.97,39,10786908.17,18.46,329580.58,77.65,59,46.542,60.514
2022-11-06,Spain,Earthquake,5.77,116,6180555.66,10.66,414631.98,93.98,64,-51.426,-14.422
2021-03-26,Japan,Tornado,6.83,76,3534470.1,4.36,521154.15,98.27,65,22.948,30.544
2024-02-25,Italy,Drought,4.89,85,1642346.75,12.9,289765.49,93.11,45,-9.413,-169.164
2019-10-03,Chile,Volcanic Eruption,8.14,89,6851533.26,17.43,124128.26,81.37,88,-37.942,104.139
2023-07-16,Mexico,Extreme Heat,3.9,134,8769933.63,22.75,246167.23,72.09,43,-42.443,63.122
2024-10-23,South Africa,Extreme Heat,9.2,100,10408689.91,4.03,486973.23,97.24,95,20.078,57.821
2022-02-03,Italy,Volcanic Eruption,2.32,2,4031648.81,16.23,165941.21,87.24,27,35.001,-57.623
2023-08-06,Bangladesh,Drought,3.05,81,3588373.89,16.79,196560.39,84.65,30,-4.467,-45.334
2022-09-25,Greece,Volcanic Eruption,10.0,86,16988920.96,5.4,165452.88,97.23,106,-29.577,-39.409
2024-09-18,Chile,Extreme Heat,5.71,77,8105547.89,10.4,185845.05,90.85,60,9.796,128.897
2024-08-04,United States,Landslide,4.32,123,5018583.68,7.53,215885.33,93.11,39,47.237,-139.467
2021-03-24,China,Storm Surge,7.55,202,8351826.29,7.39,333201.99,86.49,74,25.563,-86.142
2024-05-23,Nigeria,Flood,7.1,109,1654713.55,10.37,248719.18,85.57,69,18.659,20.94
2024-06-05,India,Tornado,4.06,34,2951030.23,8.97,86401.48,94.85,44,4.493,52.184
2021-02-13,Canada,Wildfire,5.5,102,5724104.92,12.21,284221.14,84.82,50,1.63,-54.948
2021-08-11,Australia,Wildfire,7.38,3,8694014.46,7.01,186432.58,100.0,69,-29.328,3.058
2023-04-30,Canada,Volcanic Eruption,4.81,121,6461412.81,16.17,213149.85,82.53,50,-21.92,-32.218
2023-07-26,Bangladesh,Earthquake,7.57,94,5727165.4,1.0,406752.88,97.86,72,-35.716,85.493
2024-09-30,India,Tornado,3.74,39,4557444.47,15.79,202361.5,81.13,37,-43.542,-127.552
2018-04-03,Indonesia,Volcanic Eruption,7.62,147,5940255.94,3.58,360384.66,88.53,68,20.787,29.63
2021-04-21,Indonesia,Wildfire,5.85,27,6088298.87,1.0,341588.03,100.0,56,23.464,62.887
2021-01-01,Germany,Landslide,5.47,155,6372552.27,1.0,250724.66,100.0,54,-51.726,-98.324
2021-03-30,Indonesia,Flood,9.86,131,12273337.63,3.15,130402.74,91.37,100,-31.028,58.454
2021-02-02,France,Hurricane,5.47,56,7271221.6,8.75,169366.45,93.03,52,-8.33,108.949
2021-07-29,Philippines,Wildfire,5.84,223,6551423.36,1.0,378441.02,98.35,60,-18.358,42.356
2019-02-23,India,Hurricane,3.23,84,2567426.59,11.75,27649.13,91.45,36,-18.117,105.041
2022-07-15,Indonesia,Earthquake,5.91,121,2630789.35,8.05,130514.08,91.32,61,54.643,-7.444
2023-06-05,Japan,Tornado,7.9,15,5693992.95,4.24,65747.83,99.42,84,-0.483,-2.475
2018-02-17,Mexico,Landslide,8.1,105,2887170.75,8.05,266757.06,91.74,91,-18.429,123.36
2019-07-05,Mexico,Drought,5.9,168,9681883.59,3.52,230270.17,98.89,59,-20.993,115.903
2021-02-02,India,Hurricane,4.22,87,4373068.12,12.64,209389.39,91.42,46,47.757,30.968
2021-10-03,Philippines,Drought,2.31,73,1600032.9,23.4,71680.54,82.78,25,-40.821,47.158
2019-07-20,Philippines,Storm Surge,5.69,205,3123526.34,10.07,618236.29,92.62,62,32.532,167.945
2024-02-15,France,Storm Surge,3.12,116,2024488.27,13.64,193375.14,79.52,32,-12.388,18.799
2021-08-17,Greece,Hurricane,1.34,19,1572000.88,35.35,116471.34,61.1,15,45.108,64.643
2024-10-25,Bangladesh,Earthquake,5.12,87,6726058.7,1.0,171911.52,98.68,48,43.898,27.241
2024-11-03,Australia,Hurricane,7.4,195,10192521.84,6.67,238647.44,93.45,80,25.126,105.193
2018-12-17,India,Storm Surge,8.06,270,8042846.68,8.51,409355.86,88.54,77,59.073,5.751
2022-02-18,France,Drought,5.67,97,5511947.58,1.0,309743.03,99.42,66,-47.599,-111.936
2024-02-18,Italy,Landslide,1.0,27,1092806.88,50.81,71126.35,51.67,2,-35.489,2.781
2018-02-12,Bangladesh,Drought,9.81,113,9799639.95,1.0,562842.11,100.0,94,-5.874,143.943
2023-07-12,Greece,Storm Surge,3.26,6,4742300.13,16.39,127263.81,92.31,39,31.384,30.506
2019-02-07,Philippines,Tornado,6.5,168,9291330.51,7.83,254498.03,85.04,67,15.286,-41.924
2022-06-30,United States,Landslide,2.69,26,4146493.81,18.75,80801.26,82.92,26,21.057,139.843
2022-09-14,United States,Extreme Heat,7.33,278,5191686.94,13.39,283436.14,81.01,72,2.353,-116.21
2018-03-04,France,Volcanic Eruption,2.72,79,2493770.98,20.53,171858.9,86.76,28,45.821,-128.685
2022-04-01,Indonesia,Tornado,7.67,198,9424409.35,2.17,608539.68,90.83,79,-12.46,63.12
2022-11-09,Japan,Wildfire,1.0,27,1386045.82,55.01,49792.62,48.69,11,-47.535,-40.288
2021-06-28,Mexico,Earthquake,5.26,74,3905691.62,13.1,353716.49,85.86,57,59.107,-39.788
2023-01-24,Japan,Flood,7.64,202,6560483.98,1.08,64852.3,100.0,75,11.505,158.772
2019-10-11,Nigeria,Extreme Heat,1.0,32,1686114.52,49.72,51737.17,52.27,12,33.914,61.394
2024-09-22,Greece,Volcanic Eruption,6.04,108,7684087.09,4.45,260106.35,94.53,53,4.785,-153.372
2024-01-20,Chile,Landslide,6.41,69,5149935.15,6.71,257493.23,100.0,71,-51.536,19.917
2023-10-25,Bangladesh,Earthquake,2.67,38,2370345.09,12.55,156842.33,92.54,23,29.051,137.95
2022-02-14,South Africa,Hurricane,3.35,66,2639883.86,12.24,122321.66,100.0,32,42.77,-22.44
2019-01-25,Mexico,Landslide,1.57,17,427853.96,26.84,66358.23,63.6,2,-26.649,49.662
2020-08-21,United States,Extreme Heat,5.55,58,4408392.34,5.57,332458.38,89.65,61,37.592,78.809
2021-05-06,Canada,Hurricane,7.66,75,5287120.38,4.33,488256.76,84.11,79,-38.218,-161.742
2023-11-07,Philippines,Wildfire,7.23,137,9426523.48,15.34,371061.73,80.83,70,-44.823,-103.083
2022-04-05,Bangladesh,Flood,3.14,127,2097647.45,15.25,127372.12,90.51,37,-48.096,2.841
